name,loc,style,size,price,foc
君海朗郡  ,"123.416132415,41.7047791526", 2室1厅 , 60.41,40,1
郡原小石城  ,"123.410913375,41.6972703469", 3室2厅 , 128.66,140,2
新加坡城  ,"123.401336371,41.7349047686", 1室1厅 , 52.41,80,3
碧桂园银河城天域二期  ,"123.341953909,41.75435123", 2室1厅 , 87.78,82,0
恒大绿洲三期  ,"123.34228972,41.7522390188", 2室2厅 , 105.6,93,3
荣盛盛京绿洲  ,"123.425926072,41.95897574", 2室1厅 , 83,48,3
荣盛盛京绿洲  ,"123.425926072,41.95897574", 3室2厅 , 94.88,68,6
小西小区  ,"123.45269746,41.804895341", 2室2厅 , 130,115,0
世纪新城  ,"123.450673013,41.7307618714", 4室2厅 , 129.12,84,6
恒大绿洲二期  ,"123.338061305,41.7512948539", 4室2厅 , 169.04,130,1
华润置地公馆  ,"123.380972448,41.8019594146", 1室2厅 , 70.43,105,3
保利溪湖林语一期  ,"123.392732975,41.9031472374", 1室1厅 , 58.37,55,1
新湖明珠城  ,"123.391694839,41.8184772973", 3室2厅 , 117,185,1
恒大绿洲三期  ,"123.34228972,41.7522390188", 4室2厅 , 151.74,115,2
绿厦爵仕汇  ,"123.380289196,41.810931871", 2室2厅 , 78.05,117,1
荣盛盛京绿洲  ,"123.425926072,41.95897574", 2室2厅 , 88.24,60,0
外滩叁号  ,"123.415457411,41.7507657092", 2室2厅 , 100,185,0
郡原小石城  ,"123.410913375,41.6972703469", 3室2厅 , 88.6,72,6
罗曼春天  ,"123.369625741,41.7884019785", 2室1厅 , 90.38,96,1
鑫丰国际  ,"123.390925798,41.8106075319", 2室2厅 , 103.34,126,3
恒大绿洲一期  ,"123.342105752,41.751613775", 3室2厅 , 122.47,110,0
雅颂居  ,, 2室2厅 , 144,380,3
其仕郡  ,"123.368324505,41.8184236089", 2室1厅 , 81.4,105,0
莱茵河畔  ,"123.490271121,41.8195742463", 2室2厅 , 93,88,0
碧桂园银河城聆涛  ,"123.348774215,41.7564508355", 3室2厅 , 123.59,103,2
恒大雅苑  ,"123.403296592,41.9052140811", 3室2厅 , 123,97.3,16
丽景花园  ,"123.439862018,41.7621540091", 2室2厅 , 113.37,115,3
世纪新城  ,"123.450673013,41.7307618714", 2室1厅 , 60.3,48,1
世纪新城  ,"123.450673013,41.7307618714", 2室1厅 , 83.5,68,7
浦江御景湾  ,"123.440210001,41.742724056", 4室2厅 , 137,265,1
塞纳家园  ,"123.509525339,41.7533209851", 3室2厅 , 137,120,0
方大胜景  ,"123.346809907,41.8178379274", 2室1厅 , 75.84,93,4
富云新都东区  ,"123.365400395,41.8171149207", 3室2厅 , 127.48,140,1
东方玫瑰园  ,"123.501909298,41.8421843491", 2室1厅 , 78.68,52,4
龙湖花千树  ,"123.339179462,41.8166461014", 2室2厅 , 89,130,2
碧桂园学府壹号  ,"123.410845976,41.9009872204", 2室2厅 , 79.26,64,4
碧桂园学府壹号  ,"123.410845976,41.9009872204", 2室2厅 , 79.26,64,0
顺通社区  ,"123.44805479,41.7893230682", 3室1厅 , 60.48,85,0
万科新里程  ,"123.513544428,41.7492344647", 2室2厅 , 61.53,67,4
万科新榆公馆  ,"123.438555477,41.7217666394", 2室1厅 , 71.03,70,5
荣盛爱家郦都  ,"123.439556733,41.7400082873", 2室1厅 , 80.99,113,5
郡原小石城  ,"123.410913375,41.6972703469", 3室2厅 , 87.36,95,2
首创国际城  ,"123.45412981,41.7393217732", 2室1厅 , 93.5,110,6
美好愿景  ,"123.340815494,41.8184376743", 2室2厅 , 104.59,99,1
万科城六期  ,"123.398145174,41.7557053445", 3室2厅 , 139,340,1
地王国际花园  ,"123.447300521,41.7823232424", 4室2厅 , 179.96,480,1
万科春河里  ,"123.437241486,41.7848917793", 3室1厅 , 115,290,3
巴塞罗那二期  ,"123.385399602,41.8038746497", 2室1厅 , 75.75,115,2
格林生活坊一期  ,"123.399860338,41.7523981056", 3室2厅 , 125,230,2
首创国际城  ,"123.45412981,41.7393217732", 2室2厅 , 94.46,93,25
浅草绿阁六期枫丹白露  ,"123.482715768,41.845129292", 3室2厅 , 139.16,230,2
亚都名苑  ,"123.402286677,41.866966447", 2室1厅 , 65.69,51,2
七彩阳光  ,"123.407755349,41.872887491", 2室1厅 , 66.66,53,1
郡原小石城  ,"123.410913375,41.6972703469", 2室2厅 , 76.24,70,4
晶座  ,"123.387046913,41.8006067603", 2室1厅 , 71.76,100,4
碧桂园银河城都荟  ,"123.339742461,41.7557036556", 2室2厅 , 89.8,118,0
九洲御府  ,"123.388357173,41.7093287296", 3室2厅 , 96.62,105,2
汇锦华府  ,, 2室1厅 , 87.75,130,0
华润奉天九里  ,"123.503263769,41.7550354236", 2室1厅 , 98,168,3
第一城D组团  ,"123.353059079,41.8133700476", 3室2厅 , 120,132,1
明城嘉苑  ,"123.457519724,41.8125901122", 2室1厅 , 62,72.9,3
欧尚一品  ,"123.388603127,41.8073704332", 2室1厅 , 94,130,3
银亿万万城  ,"123.40646661,41.8912208949", 2室1厅 , 66.7,57.5,2
鑫丰国际  ,"123.390925798,41.8106075319", 2室1厅 , 59.23,64,2
国奥现代城三期  ,"123.413762397,41.877302935", 2室2厅 , 77.23,55,4
大华水岸府邸  ,"101.216193873,36.7071507334", 2室2厅 , 96.71,128,0
绿厦爵仕汇  ,"123.380289196,41.810931871", 2室1厅 , 57,66,1
碧桂园公园里  ,"123.439511619,41.6989690689", 2室2厅 , 95.33,76,8
文萃小区  ,"123.445167334,41.7701918899", 2室1厅 , 59.63,70,1
鑫丰金园  ,"123.375294698,41.8040016473", 2室2厅 , 102.44,116,1
万科鹿特丹  ,"123.40598605,41.735764965", 3室1厅 , 123,205,1
金地名京一期  ,"123.376277363,41.8235251907", 2室2厅 , 81.97,136,1
碧桂园银河城星座  ,"123.348774215,41.7564508355", 2室2厅 , 94,92,0
九洲湾景汇  ,"123.386627257,41.7068532016", 2室1厅 , 79.09,87,0
中海和平之门  ,"123.4201469,41.7354826197", 2室2厅 , 84.09,150,2
馨龙小区  ,"123.478838818,41.8174630463", 2室1厅 , 65,48,1
三盛颐景蓝湾  ,"123.441990752,41.951812241", 2室1厅 , 78.86,50,0
沿海赛洛城  ,"123.466932152,41.7359842248", 2室2厅 , 109,100,7
月星  ,, 3室2厅 , 113.52,121.5,1
万科明天广场  ,"123.463404667,41.7301005716", 3室2厅 , 117.83,180,3
依云北郡D区  ,"123.39346634,41.869360057", 2室2厅 , 104,84,0
金辉佳苑  ,"123.379696777,41.7867517273", 2室1厅 , 62.34,46,6
中海康城橙郡  ,"123.47074017,41.7069392249", 2室2厅 , 89,117,1
第一城B组团  ,"123.353059079,41.8133700476", 2室1厅 , 77.8,81,4
华发首府  ,"123.46650549,41.7396333202", 4室2厅 , 182,285,0
河畔新城一期  ,"123.484844064,41.7540165766", 3室2厅 , 124,185,2
东亚国际城  ,"123.532979783,41.7539774494", 2室2厅 , 108.88,98,4
富雅豪临  ,"123.398528838,41.8095798101", 2室1厅 , 68.9,68,4
碧桂园银河城星荟  ,"123.348774215,41.7564508355", 1室1厅 , 59,56,1
金地锦城西区  ,"123.459646466,41.7182942452", 2室2厅 , 88.42,120,1
奥园国际城  ,"123.389121541,41.6804150937", 2室2厅 , 93.28,66,1
富海铭尊  ,"123.372958319,41.8228734292", 3室1厅 , 99.8,100,2
黎明西部风情  ,"123.366012568,41.814941712", 3室2厅 , 86.65,105,1
华锐桃源欣城  ,"123.407480505,41.880991398", 2室2厅 , 95.05,80,0
中海康城橙郡  ,"123.47074017,41.7069392249", 3室2厅 , 125,150,1
万科鹿特丹  ,"123.40598605,41.735764965", 2室2厅 , 92,170,1
宏发国际名城  ,"123.377579932,41.7860778797", 2室2厅 , 100.4,115,0
慧缘馨村  ,"123.496655261,41.7505144445", 2室2厅 , 91.51,85,1
富雲花都  ,, 2室1厅 , 85,69,2
万科金域蓝湾  ,"123.496458757,41.7532438511", 3室2厅 , 166,275,3
建院社区  ,, 2室1厅 , 84.9,125,1
东远国际花园  ,"123.480132539,41.8141654091", 2室1厅 , 73,81,2
沿海赛洛城  ,"123.466932152,41.7359842248", 2室2厅 , 109.52,99,2
假日蓝湾  ,"123.360608121,41.8143149209", 1室1厅 , 43,43.5,1
保利达江湾城三期  ,"123.461236791,41.7527374975", 1室1厅 , 61.38,92,1
新湖中国印象  ,"123.392895764,41.8137865481", 2室2厅 , 100.14,130,1
七彩阳光  ,"123.407755349,41.872887491", 2室1厅 , 73.5,60,2
大华水岸府邸  ,"101.216193873,36.7071507334", 2室2厅 , 96.05,127,0
万科新榆公馆  ,"123.438555477,41.7217666394", 1室1厅 , 50.22,55,3
首创光和城  ,"123.4707846,41.7031941873", 2室1厅 , 82,75,18
锦园  ,"123.447593664,41.7314358192", 1室1厅 , 46.06,45,2
世纪枫景汇  ,"123.468306905,41.7330063358", 1室0厅 , 59,58,3
浦江御景湾  ,"123.440210001,41.742724056", 1室1厅 , 77.22,130,0
万科金域蓝湾  ,"123.496458757,41.7532438511", 3室2厅 , 146,210,89
世茂新五里河  ,"123.441323874,41.764121994", 2室2厅 , 146.5,180,39
顺发巷小区  ,"123.454679007,41.7865490219", 2室1厅 , 51,65,11
万恒东方俪城四期  ,"123.486746777,41.8306254977", 3室2厅 , 111,96,37
昌鑫置地广场  ,"123.439850707,41.7704189399", 2室1厅 , 106,120,17
万科金色家园  ,"123.464888407,41.8214869934", 3室2厅 , 152.15,188,7
恒大绿洲一期  ,"123.342105752,41.751613775", 3室2厅 , 122,103,8
龙城公馆  ,"123.374539173,41.7870143931", 2室1厅 , 65,77,9
黎明罗马花园  ,"123.457198236,41.7820908267", 4室2厅 , 208,180,7
府城铭邸  ,, 3室2厅 , 142.78,185,39
东大社区  ,"123.414682196,41.7718353278", 2室2厅 , 114.48,82,173
中海国际社区五期  ,"123.421240077,41.7444339992", 4室2厅 , 182.99,390,4
世茂新五里河  ,"123.441323874,41.764121994", 4室2厅 , 232,255.2,38
世茂新五里河  ,"123.441323874,41.764121994", 4室2厅 , 244.1,360,16
世茂新五里河  ,"123.441323874,41.764121994", 4室2厅 , 235,350,3
河畔新城二三期  ,"123.484844064,41.7540165766", 5室3厅 , 217,195,21
和泰东方园  ,"123.502442227,41.7704739325", 3室3厅 , 156,92,79
依云北郡B区  ,"123.396080409,41.8674930805", 4室2厅 , 97.95,98,2
汇景新世界  ,"123.429527888,41.7609282385", 4室2厅 , 241,450,9
绿城全运村翡翠园A区  ,"123.39824235,41.8298942141", 3室2厅 , 153,405,5
沈安小区  ,"123.430412388,41.7884338466", 2室2厅 , 101.2,63,62
彤利紫竹茗郡  ,"123.479032323,41.8480888054", 4室2厅 , 93.17,82,4
世茂新五里河  ,"123.441323874,41.764121994", 4室2厅 , 152,200,14
金沙湾一期  ,"123.410717386,41.736385065", 3室1厅 , 131.3,119,20
府城铭邸  ,, 3室2厅 , 134.82,134.9,5
万科铂萃园  ,"123.453252966,41.7653534138", 4室2厅 , 268,560,6
新华壹品A区  ,"123.485074189,41.8407494166", 3室2厅 , 104,100,3
信达理想城二期  ,, 4室2厅 , 143.1,120,4
碧桂园公园里  ,"123.439511619,41.6989690689", 4室2厅 , 142,163,18
御景新世界  ,"123.429701663,41.7577334825", 3室2厅 , 198,568,5
圣水源  ,"123.467213604,41.8221744035", 4室2厅 , 200.86,480,1
金地棕榈岛  ,"123.523164871,41.7631050611", 4室2厅 , 198,258,2
格林生活坊三期  ,"123.403824342,41.7530579154", 3室2厅 , 145.33,420,1
新华壹品A区  ,"123.485074189,41.8407494166", 3室2厅 , 98.6,95,1
万科城四期  ,"123.398145174,41.7557053445", 4室2厅 , 202.73,600,1
绿城全运村锦兰苑B区  ,"123.479581598,41.682902401", 3室1厅 , 108,220,26
万科城一期  ,"123.398145174,41.7557053445", 3室2厅 , 158,415,33
第一城G组团  ,"123.353059079,41.8133700476", 4室2厅 , 206,230,7
凯旋门  ,"123.388536671,41.7973709468", 4室2厅 , 163.19,430,7
华发首府  ,"123.46650549,41.7396333202", 3室2厅 , 150.58,300,10
龙湖花千树  ,"123.339179462,41.8166461014", 2室2厅 , 88.12,98,36
茂泉社区  ,"123.447661912,41.7950728891", 1室1厅 , 29.44,23,36
亚都名苑  ,"123.402286677,41.866966447", 2室2厅 , 97.95,61,106
沿海赛洛城  ,"123.466932152,41.7359842248", 2室2厅 , 97.79,92,29
富海澜湾半岛  ,, 2室1厅 , 62.57,77,16
鑫丰雍景豪城  ,"123.3834333,41.8188636465", 2室2厅 , 76.44,95,22
万达广场E组团  ,"123.362234532,41.7874469405", 2室2厅 , 103,90,50
第一城B组团  ,"123.353059079,41.8133700476", 2室2厅 , 98.79,105,13
格林生活坊一期  ,"123.399860338,41.7523981056", 3室2厅 , 127.28,175,49
沿海赛洛城  ,"123.466932152,41.7359842248", 2室2厅 , 89.14,72,224
廊桥国际  ,"123.465061709,41.7099014811", 2室1厅 , 75.43,62,14
银亿万万城  ,"123.40646661,41.8912208949", 2室1厅 , 80.45,60,42
富海澜湾半岛  ,, 2室2厅 , 64,82,16
阳光新嘉园  ,"123.427338929,41.7019648983", 2室1厅 , 101.4,65,10
地王国际花园  ,"123.447300521,41.7823232424", 3室2厅 , 157.38,300,5
首创国际城  ,"123.45412981,41.7393217732", 2室2厅 , 97.31,127,7
九洲御府  ,"123.388357173,41.7093287296", 2室2厅 , 91.97,120,7
第一城B组团  ,"123.353059079,41.8133700476", 2室2厅 , 82,85.5,3
城中艺景  ,"123.466725917,41.8248084106", 2室2厅 , 95.29,120,24
依云北郡C区  ,"123.396368496,41.8694301582", 3室2厅 , 142.66,200,3
富海澜湾半岛  ,, 2室1厅 , 63.57,90,13
鹤鸣小区  ,"123.457628484,41.8013177024", 3室2厅 , 154.32,112,7
阳光尚城三期  ,"123.401138363,41.8731572295", 3室2厅 , 92.08,77,11
东亚国际城  ,"123.532979783,41.7539774494", 2室2厅 , 110,95,4
万恒愿景  ,"123.49440323,41.8428677641", 2室1厅 , 59.68,41,15
梧桐馨园  ,"123.486641833,41.8448736724", 3室2厅 , 112.14,78,8
金地滨河国际·左岸  ,"123.521829305,41.7545387777", 2室1厅 , 78.35,95,11
其仕郡  ,"123.368324505,41.8184236089", 2室2厅 , 92.42,150,5
上园小区  ,"123.488961971,41.8412571315", 3室1厅 , 84,57,16
碧桂园公园里  ,"123.439511619,41.6989690689", 3室2厅 , 91.67,99,36
宏发三千院  ,"123.351190984,41.7713159757", 2室2厅 , 92,81,3
沿海赛洛城  ,"123.466932152,41.7359842248", 3室2厅 , 136.32,126,36
依云北郡四期  ,"123.398223557,41.8729910607", 2室1厅 , 78.93,64,18
远洋天地  ,"123.408664086,41.7568009468", 3室2厅 , 128,215,19
万达广场C组团  ,"123.364922813,41.7896848947", 2室1厅 , 66.78,61,14
越秀星汇蓝海  ,"123.392916381,41.7443826647", 2室1厅 , 81.08,98,21
格林生活坊二期  ,"123.398218216,41.751452183", 3室2厅 , 116.58,170,20
第一城C组团  ,"123.351115812,41.8133150724", 2室2厅 , 96.62,95,5
格林生活坊一期  ,"123.399860338,41.7523981056", 3室2厅 , 135.91,210,8
康壮社区  ,, 2室1厅 , 77.09,60,39
中海国际社区二期  ,"123.414082403,41.7458402866", 2室2厅 , 89.98,150,6
金沙湾一期  ,"123.410717386,41.736385065", 1室1厅 , 55.03,58.5,13
鑫科苑  ,"123.492296805,41.7522674167", 3室2厅 , 143,138,4
万科铁西蓝山  ,"123.357779161,41.8195867671", 2室2厅 , 92.12,120,5
金地檀府  ,"123.465552415,41.7201689834", 3室2厅 , 131.65,240,4
万科新榆公馆  ,"123.438555477,41.7217666394", 2室2厅 , 100.21,95.5,4
九洲御府  ,"123.388357173,41.7093287296", 2室1厅 , 81,77,10
雍添金园  ,"123.377495938,41.8029091801", 3室2厅 , 125.4,105,17
信达理想城二期  ,, 2室1厅 , 90.52,75,18
信达万科城（尚城）  ,"123.446710265,41.6951556101", 3室2厅 , 108.88,95,38
明城嘉苑  ,"123.457519724,41.8125901122", 2室1厅 , 61,71,9
沈铁田园牧歌  ,"123.434823594,41.7132336046", 3室2厅 , 122.38,133,5
金地锦城西区  ,"123.459646466,41.7182942452", 3室2厅 , 126,203,2
九洲御府  ,"123.388357173,41.7093287296", 2室1厅 , 81.3,93,4
华发岭南荟  ,"123.496289684,41.7451555931", 3室2厅 , 156,235,1
鑫丰俪城  ,"123.379785482,41.817982774", 3室2厅 , 119.48,125,6
世茂新五里河  ,"123.441323874,41.764121994", 4室2厅 , 247,360,2
依云北郡B区  ,"123.396080409,41.8674930805", 1室1厅 , 49.22,40,6
富腾国际  ,"123.46372888,41.7494647322", 1室1厅 , 52.39,35,204
盛华苑理工园区  ,"123.443894188,41.7737638084", 2室1厅 , 61.87,59,3
中街上乘  ,"123.465324734,41.8091833934", 2室1厅 , 73.24,75,15
福安小区  ,"123.44701787,41.8006039527", 2室1厅 , 94.27,70,8
万恒东方俪城星座  ,"123.486746777,41.8306254977", 1室1厅 , 57.53,34,24
德增小区  ,, 1室1厅 , 52,31.2,12
康都  ,"123.485885206,41.8421307077", 1室1厅 , 50.38,35,9
华润幸福里  ,"123.406232756,41.7498327453", 2室2厅 , 97.8,235,9
荣盛紫提东郡  ,"123.557243761,41.7740050751", 1室1厅 , 72.85,60,4
香檀1917  ,"123.476122921,41.8129691004", 1室1厅 , 62.25,59,1
五矿紫晶御府  ,"123.471066462,41.7770865677", 3室2厅 , 148.46,190,0
万恒东方俪城三期  ,"123.486746777,41.8306254977", 1室1厅 , 67.87,63,2
老龙家园  ,"123.47920002,41.8199900625", 2室1厅 , 48.8,40,1
东方银座中心城  ,"123.496804322,41.8290618771", 1室1厅 , 52.52,44,1
东方银座中心城  ,"123.496804322,41.8290618771", 1室1厅 , 51.8,38,0
华强城  ,"123.411565092,41.9154870942", 1室1厅 , 54,48,2
金园大厦  ,"123.441064477,41.797938596", 1室1厅 , 51.72,47,28
杏林小区  ,, 2室1厅 , 86.08,44,7
宏发三千院  ,"123.351190984,41.7713159757", 3室1厅 , 88.2,85,20
南塔机器人小区  ,"123.458314374,41.7725072586", 2室1厅 , 57.24,46,56
和泓国际  ,"123.411062535,41.7424075279", 3室2厅 , 143.67,265,7
云峰花园  ,"123.385953401,41.7992356086", 3室2厅 , 129.97,105,33
万科城四期  ,"123.398145174,41.7557053445", 2室2厅 , 106.21,190,8
溪林花园  ,"123.482854505,41.7686312498", 3室2厅 , 144.1,85,34
金地长青湾·丹陛  ,"123.518265266,41.7599597196", 3室2厅 , 124.52,168,10
塞纳家园  ,"123.509525339,41.7533209851", 2室2厅 , 107.27,85,134
金地滨河国际  ,"123.521829305,41.7545387777", 3室2厅 , 134.13,150,33
瑞宝国际花苑  ,"123.45845804,41.7469842245", 3室2厅 , 159,170,4
万科金域国际  ,"123.374281525,41.8026669383", 2室2厅 , 85.57,123,25
中海国际社区二期  ,"123.414082403,41.7458402866", 2室2厅 , 89.93,160,12
新加坡城  ,"123.401336371,41.7349047686", 3室2厅 , 96.39,130,14
万科城二期  ,"123.398145174,41.7557053445", 3室2厅 , 127,188,54
龙腾金荷苑  ,"123.387708115,41.8670997616", 2室2厅 , 109.9,85,17
四海花园  ,"123.475404081,41.8170332441", 2室2厅 , 109.08,83,58
万科金域蓝湾  ,"123.496458757,41.7532438511", 3室2厅 , 142.6,213,20
沿海赛洛城  ,"123.466932152,41.7359842248", 2室2厅 , 89.14,69,535
宏发三千院  ,"123.351190984,41.7713159757", 2室1厅 , 69.32,55,32
如意家园  ,"123.477605735,41.8208519952", 2室2厅 , 113,102,4
远洋天地  ,"123.408664086,41.7568009468", 3室2厅 , 145.5,310,14
鑫丰御景华庭  ,"123.381290292,41.8105128269", 4室2厅 , 99.24,145,4
远洋三好郡  ,"123.410027314,41.7585454197", 2室1厅 , 68.01,125,3
龙腾金荷苑  ,"123.387708115,41.8670997616", 2室2厅 , 98.22,75,9
中海国际社区三期明珠  ,"123.42189771,41.7464514168", 2室2厅 , 91.46,146,19
五彩上筑  ,"123.398793409,41.8662086045", 3室2厅 , 127.98,115,2
凯旋门  ,"123.388536671,41.7973709468", 2室2厅 , 82.46,95,38
秀水靓园  ,"123.363682602,41.7834555392", 2室2厅 , 121.27,86,14
世茂新五里河  ,"123.441323874,41.764121994", 3室2厅 , 197.5,260,1
宏发国际名城  ,"123.377579932,41.7860778797", 3室2厅 , 124.6,123,10
正大世纪家园  ,"123.372785953,41.8166801662", 2室2厅 , 106.7,90,13
金地滨河国际  ,"123.521829305,41.7545387777", 2室2厅 , 88.54,115,9
绿厦爵仕汇  ,"123.380289196,41.810931871", 4室2厅 , 127.6,240,13
东环时代花园  ,"123.369505622,41.784801919", 2室2厅 , 91.24,100,12
鑫科苑  ,"123.492296805,41.7522674167", 3室2厅 , 143.72,140,12
沿海赛洛城  ,"123.466932152,41.7359842248", 2室1厅 , 70.01,66,66
中海国际社区三期明珠  ,"123.42189771,41.7464514168", 2室2厅 , 91.46,170,9
龙湖花千树  ,"123.339179462,41.8166461014", 2室2厅 , 95.18,125,15
金地长青湾·丹陛  ,"123.518265266,41.7599597196", 3室2厅 , 124.57,170,3
圣水苑  ,"123.412435417,41.7583470515", 2室1厅 , 126.06,202,1
兰亭花园  ,, 2室1厅 , 108.03,67,19
千缘爱城  ,"123.384969752,41.7978771365", 2室2厅 , 102.25,92,13
友佳荣成花园  ,"123.369861853,41.8111689586", 2室1厅 , 75,78,24
在水一方西园  ,"123.509419668,41.7578939395", 3室2厅 , 103.96,92,4
新世界花园朗悦居  ,"123.424443953,41.7621602046", 3室2厅 , 104.17,160,23
新加坡城  ,"123.401336371,41.7349047686", 2室2厅 , 90.33,125,11
融城时代  ,"123.453180173,41.7360988639", 3室2厅 , 152.5,135,5
金水花城二期  ,"123.474564463,41.7530744637", 2室2厅 , 94.48,115,6
浅草绿阁六期枫丹白露  ,"123.482715768,41.845129292", 2室2厅 , 120.16,189,4
恒大城一期  ,"123.406544953,41.8853822472", 5室3厅 , 202.59,155,16
碧桂园银河城银座  ,"123.353742959,41.7559970461", 3室2厅 , 118.69,125,22
泰荣湾  ,"123.532310217,41.7544388386", 2室2厅 , 45.05,72,15
东亚国际城  ,"123.532979783,41.7539774494", 2室2厅 , 107.57,97,12
九洲御府  ,"123.388357173,41.7093287296", 3室2厅 , 131.45,210,1
凯旋门  ,"123.388536671,41.7973709468", 3室2厅 , 143,280,5
中海国际社区一期  ,"123.42189771,41.7464514168", 2室2厅 , 89.88,153,4
万科新里程  ,"123.513544428,41.7492344647", 2室2厅 , 107.27,105,34
名流印象五期  ,"123.473389421,41.7385789125", 2室1厅 , 73.46,80,16
格林生活坊一期  ,"123.399860338,41.7523981056", 3室2厅 , 116,179,9
罗马假日  ,"123.395545455,41.8084924669", 2室1厅 , 39.2,47,42
亿丰南奥国际  ,"123.47606149,41.7425433279", 3室2厅 , 123.92,150,9
顺发巷小区  ,"123.454679007,41.7865490219", 2室2厅 , 89.18,102,4
九洲御府  ,"123.388357173,41.7093287296", 2室2厅 , 80.27,87,1
新加坡城  ,"123.401336371,41.7349047686", 3室2厅 , 135.63,215,5
万科城五期  ,"123.398145174,41.7557053445", 3室2厅 , 170,420,3
新湖御和园  ,"123.390074511,41.8142892844", 3室2厅 , 144.56,320,6
新伟庭苑  ,"123.388285471,41.8034027681", 2室1厅 , 87.96,88,45
恒大绿洲二期  ,"123.338061305,41.7512948539", 4室2厅 , 165.37,120,3
浅草绿阁六期枫丹白露  ,"123.482715768,41.845129292", 2室2厅 , 120.16,185,1
爵仕观邸  ,"123.381692321,41.8009565711", 2室2厅 , 94.37,160,4
百荷湾  ,"123.435014423,41.6918597176", 2室2厅 , 68.95,65,8
格林英郡  ,"123.398062037,41.7313954715", 2室2厅 , 81.28,95,3
金地檀溪  ,, 3室2厅 , 142.4,265,3
外滩叁号  ,"123.415457411,41.7507657092", 3室2厅 , 130.79,200,3
巴塞罗那二期  ,"123.385399602,41.8038746497", 2室2厅 , 98.57,133,13
金地锦城西区  ,"123.459646466,41.7182942452", 2室1厅 , 91.78,125,7
远洋天地  ,"123.408664086,41.7568009468", 2室2厅 , 97.72,185,1
中海国际社区二期  ,"123.414082403,41.7458402866", 2室2厅 , 82,150,4
运河小区  ,"123.435473795,41.7882063813", 3室2厅 , 137.33,120,2
宏伟金都  ,"123.359177456,41.8105723099", 2室1厅 , 66.84,59,29
万科城一期  ,"123.398145174,41.7557053445", 3室2厅 , 93.97,180,4
郡原小石城  ,"123.410913375,41.6972703469", 2室2厅 , 87.22,66,29
韵动领地  ,"123.391992249,41.7930423126", 2室1厅 , 85.4,83,14
双路社区  ,"123.455070468,41.7815047621", 3室1厅 , 75,75,14
金地锦城西区  ,"123.459646466,41.7182942452", 3室2厅 , 110.56,168,6
航翠园  ,"123.488013444,41.7686867239", 2室2厅 , 123.43,108,8
新加坡城  ,"123.401336371,41.7349047686", 2室2厅 , 95,130,7
新加坡城  ,"123.401336371,41.7349047686", 2室1厅 , 95,158,0
万科城三期  ,"123.398145174,41.7557053445", 3室2厅 , 119.98,216,13
中铁人杰水岸一期  ,"123.407459902,41.9477001206", 2室2厅 , 105.31,92,3
远洋和平府  ,"123.408262135,41.7603205342", 3室2厅 , 143.18,460,2
名流印象四期  ,"123.473389421,41.7385789125", 1室1厅 , 63.97,76,8
首创国际城  ,"123.45412981,41.7393217732", 2室1厅 , 95.18,115,3
万科蓝山  ,"123.515879364,41.8355297338", 1室0厅 , 42,37,35
中海国际社区三期明珠  ,"123.42189771,41.7464514168", 4室2厅 , 164.94,330,8
阳光尚城4.1期  ,"123.404506578,41.8694649859", 1室1厅 , 50.65,38,32
绿城全运村锦兰苑B区  ,"123.479581598,41.682902401", 2室2厅 , 115.45,245,7
中海国际社区五期  ,"123.421240077,41.7444339992", 4室2厅 , 182.99,400,3
慧缘馨村  ,"123.496655261,41.7505144445", 4室2厅 , 206.99,130,32
诗波特生活园  ,"123.381520146,41.7880989376", 7室3厅 , 191.01,125,24
金地檀溪  ,, 3室2厅 , 150.64,370,6
世茂新五里河  ,"123.441323874,41.764121994", 3室2厅 , 197.5,320,9
首创国际城  ,"123.45412981,41.7393217732", 1室1厅 , 47.75,53,64
中海国际社区三期学府  ,"123.42189771,41.7464514168", 3室2厅 , 128.68,245,11
金地檀郡  ,"123.44971877,41.7357112666", 4室2厅 , 160,460,10
东方玫瑰园  ,"123.501909298,41.8421843491", 3室2厅 , 108,80,10
阳光尚城一期  ,"123.40501631,41.8769918804", 4室2厅 , 85.03,83,4
半岛公馆  ,"123.402252419,41.7432407259", 4室2厅 , 231,460,6
盛天家苑  ,"123.430636424,41.6919239319", 5室3厅 , 232,95,16
浅草绿阁六期枫丹白露  ,"123.482715768,41.845129292", 3室2厅 , 92.87,160,13
富雅豪临  ,"123.398528838,41.8095798101", 3室2厅 , 123.09,158,19
惠东新苑  ,"123.44568776,41.8146060783", 4室4厅 , 183,99,68
华发岭南荟  ,"123.496289684,41.7451555931", 4室2厅 , 232.44,320,11
中海国际社区五期  ,"123.421240077,41.7444339992", 3室2厅 , 134.9,280,11
恒大绿洲一期  ,"123.342105752,41.751613775", 4室2厅 , 187.19,140,25
万科铂萃园  ,"123.453252966,41.7653534138", 4室2厅 , 385,750,10
鑫丰熙区府  ,"123.380424665,41.8069475258", 2室1厅 , 89.6,135,0
阳光新嘉园  ,"123.427338929,41.7019648983", 3室2厅 , 88,50,78
恒大名都  ,"123.398146408,41.6892931962", 4室2厅 , 174.41,112,56
新湖中国印象  ,"123.392895764,41.8137865481", 3室2厅 , 130.96,235,0
保利心语花园  ,"123.329397106,41.823249243", 1室1厅 , 55.99,50,6
华强广场  ,"123.433023541,41.7681232327", 1室1厅 , 66.67,54,4
